timeProcessed,filename,score,detect
16-06-2024_22:16:14,./image/16-06-2024_22:16:13.jpg,0.6867934167385101,2
16-06-2024_22:16:18,./image/16-06-2024_22:16:18.jpg,0,0
16-06-2024_22:16:20,./image/16-06-2024_22:16:19.jpg,0,0
16-06-2024_22:16:24,./image/16-06-2024_22:16:24.jpg,0,0
16-06-2024_22:16:26,./image/16-06-2024_22:16:25.jpg,0,0
16-06-2024_22:16:30,./image/16-06-2024_22:16:30.jpg,0,0
16-06-2024_22:16:32,./image/16-06-2024_22:16:32.jpg,0,0
16-06-2024_22:16:37,./image/16-06-2024_22:16:36.jpg,0,0
16-06-2024_22:16:38,./image/16-06-2024_22:16:38.jpg,0.8971140384674072,1
16-06-2024_22:16:45,./image/16-06-2024_22:16:44.jpg,0.9255634546279907,1
16-06-2024_22:16:49,./image/16-06-2024_22:16:48.jpg,0.6328662186861038,2
16-06-2024_22:16:51,./image/16-06-2024_22:16:50.jpg,0.5563165545463562,1
16-06-2024_22:16:55,./image/16-06-2024_22:16:54.jpg,0,0
16-06-2024_22:16:57,./image/16-06-2024_22:16:56.jpg,0.9107928276062012,1
16-06-2024_22:17:01,./image/16-06-2024_22:17:00.jpg,0,0
16-06-2024_22:17:03,./image/16-06-2024_22:17:02.jpg,0,0
16-06-2024_22:17:07,./image/16-06-2024_22:17:06.jpg,0.4692891240119934,1
16-06-2024_22:17:09,./image/16-06-2024_22:17:08.jpg,0.6904597729444504,2
16-06-2024_22:17:13,./image/16-06-2024_22:17:12.jpg,0,0
16-06-2024_22:17:15,./image/16-06-2024_22:17:14.jpg,0,0
16-06-2024_22:17:19,./image/16-06-2024_22:17:18.jpg,0.8042711615562439,1
16-06-2024_22:17:21,./image/16-06-2024_22:17:20.jpg,0.7102051675319672,2
16-06-2024_22:17:25,./image/16-06-2024_22:17:24.jpg,0,0
16-06-2024_22:17:27,./image/16-06-2024_22:17:26.jpg,0,0
16-06-2024_22:17:31,./image/16-06-2024_22:17:31.jpg,0,0
16-06-2024_22:17:33,./image/16-06-2024_22:17:32.jpg,0,0
16-06-2024_22:17:37,./image/16-06-2024_22:17:37.jpg,0,0
16-06-2024_22:17:39,./image/16-06-2024_22:17:38.jpg,0,0
16-06-2024_22:17:43,./image/16-06-2024_22:17:43.jpg,0,0
16-06-2024_22:17:45,./image/16-06-2024_22:17:45.jpg,0.5771930813789368,1
16-06-2024_22:17:49,./image/16-06-2024_22:17:49.jpg,0,0
16-06-2024_22:17:56,./image/16-06-2024_22:17:55.jpg,0,0
16-06-2024_22:17:57,./image/16-06-2024_22:17:57.jpg,0,0
16-06-2024_22:18:02,./image/16-06-2024_22:18:01.jpg,0,0
16-06-2024_22:18:04,./image/16-06-2024_22:18:03.jpg,0.7018749117851257,2
16-06-2024_22:18:08,./image/16-06-2024_22:18:07.jpg,0,0
16-06-2024_22:18:10,./image/16-06-2024_22:18:09.jpg,0.6378882527351379,2
16-06-2024_22:18:14,./image/16-06-2024_22:18:13.jpg,0,0
16-06-2024_22:18:16,./image/16-06-2024_22:18:15.jpg,0,0
16-06-2024_22:18:20,./image/16-06-2024_22:18:19.jpg,0,0
16-06-2024_22:18:22,./image/16-06-2024_22:18:21.jpg,0,0
16-06-2024_22:18:26,./image/16-06-2024_22:18:25.jpg,0,0
16-06-2024_22:18:28,./image/16-06-2024_22:18:27.jpg,0.6981207132339478,1
16-06-2024_22:18:32,./image/16-06-2024_22:18:31.jpg,0,0
16-06-2024_22:18:34,./image/16-06-2024_22:18:33.jpg,0,0
16-06-2024_22:18:38,./image/16-06-2024_22:18:37.jpg,0,0
16-06-2024_22:18:40,./image/16-06-2024_22:18:39.jpg,0,0
16-06-2024_22:18:44,./image/16-06-2024_22:18:44.jpg,0,0
16-06-2024_22:18:46,./image/16-06-2024_22:18:45.jpg,0.7692718505859375,2
16-06-2024_22:18:50,./image/16-06-2024_22:18:50.jpg,0,0
16-06-2024_22:18:52,./image/16-06-2024_22:18:51.jpg,0,0
16-06-2024_22:18:56,./image/16-06-2024_22:18:56.jpg,0,0
16-06-2024_22:18:58,./image/16-06-2024_22:18:58.jpg,0,0
16-06-2024_22:19:03,./image/16-06-2024_22:19:02.jpg,0,0
16-06-2024_22:19:04,./image/16-06-2024_22:19:04.jpg,0,0
16-06-2024_22:19:09,./image/16-06-2024_22:19:08.jpg,0,0
16-06-2024_22:19:10,./image/16-06-2024_22:19:10.jpg,0,0
16-06-2024_22:19:15,./image/16-06-2024_22:19:14.jpg,0,0
16-06-2024_22:19:16,./image/16-06-2024_22:19:16.jpg,0.9155903458595276,1
16-06-2024_22:19:21,./image/16-06-2024_22:19:20.jpg,0,0
16-06-2024_22:19:23,./image/16-06-2024_22:19:22.jpg,0,0
16-06-2024_22:19:27,./image/16-06-2024_22:19:26.jpg,0,0
16-06-2024_22:19:29,./image/16-06-2024_22:19:28.jpg,0,0
16-06-2024_22:19:33,./image/16-06-2024_22:19:32.jpg,0,0
16-06-2024_22:19:35,./image/16-06-2024_22:19:34.jpg,0,0
16-06-2024_22:19:39,./image/16-06-2024_22:19:38.jpg,0,0
16-06-2024_22:19:41,./image/16-06-2024_22:19:40.jpg,0,0
16-06-2024_22:19:45,./image/16-06-2024_22:19:44.jpg,0,0
16-06-2024_22:19:47,./image/16-06-2024_22:19:46.jpg,0.4960393011569977,1
16-06-2024_22:19:51,./image/16-06-2024_22:19:50.jpg,0,0
16-06-2024_22:19:53,./image/16-06-2024_22:19:52.jpg,0.7213194370269775,2
16-06-2024_22:19:57,./image/16-06-2024_22:19:56.jpg,0.6717216968536377,1
16-06-2024_22:19:59,./image/16-06-2024_22:19:58.jpg,0,0
16-06-2024_22:20:05,./image/16-06-2024_22:20:04.jpg,0,0
16-06-2024_22:20:11,./image/16-06-2024_22:20:11.jpg,0,0
16-06-2024_22:20:15,./image/16-06-2024_22:20:15.jpg,0,0
16-06-2024_22:20:17,./image/16-06-2024_22:20:17.jpg,0,0
16-06-2024_22:20:22,./image/16-06-2024_22:20:21.jpg,0,0
16-06-2024_22:20:23,./image/16-06-2024_22:20:23.jpg,0.7003533989191055,2
16-06-2024_22:20:27,./image/16-06-2024_22:20:27.jpg,0,0
16-06-2024_22:20:30,./image/16-06-2024_22:20:29.jpg,0.7269377410411835,2
16-06-2024_22:20:34,./image/16-06-2024_22:20:33.jpg,0,0
16-06-2024_22:20:36,./image/16-06-2024_22:20:35.jpg,0,0
16-06-2024_22:20:40,./image/16-06-2024_22:20:39.jpg,0,0
16-06-2024_22:20:42,./image/16-06-2024_22:20:41.jpg,0,0
16-06-2024_22:20:46,./image/16-06-2024_22:20:45.jpg,0,0
16-06-2024_22:20:48,./image/16-06-2024_22:20:47.jpg,0.8149489760398865,1
16-06-2024_22:20:52,./image/16-06-2024_22:20:51.jpg,0,0
16-06-2024_22:20:54,./image/16-06-2024_22:20:53.jpg,0.742395430803299,2
16-06-2024_22:20:58,./image/16-06-2024_22:20:57.jpg,0.527647852897644,1
16-06-2024_22:21:00,./image/16-06-2024_22:20:59.jpg,0,0
16-06-2024_22:21:04,./image/16-06-2024_22:21:03.jpg,0,0
16-06-2024_22:21:06,./image/16-06-2024_22:21:05.jpg,0,0
16-06-2024_22:21:10,./image/16-06-2024_22:21:09.jpg,0,0
16-06-2024_22:21:12,./image/16-06-2024_22:21:11.jpg,0.7444295883178711,2
16-06-2024_22:21:16,./image/16-06-2024_22:21:15.jpg,0,0
16-06-2024_22:21:18,./image/16-06-2024_22:21:17.jpg,0.9181850552558899,1
16-06-2024_22:21:22,./image/16-06-2024_22:21:21.jpg,0,0
16-06-2024_22:21:24,./image/16-06-2024_22:21:24.jpg,0,0
16-06-2024_22:21:28,./image/16-06-2024_22:21:28.jpg,0,0
16-06-2024_22:21:34,./image/16-06-2024_22:21:34.jpg,0,0
16-06-2024_22:21:36,./image/16-06-2024_22:21:36.jpg,0,0
16-06-2024_22:21:42,./image/16-06-2024_22:21:42.jpg,0.9087691307067871,1
16-06-2024_22:21:47,./image/16-06-2024_22:21:46.jpg,0,0
16-06-2024_22:21:49,./image/16-06-2024_22:21:48.jpg,0,0
16-06-2024_22:21:53,./image/16-06-2024_22:21:52.jpg,0,0
16-06-2024_22:21:55,./image/16-06-2024_22:21:54.jpg,0,0
16-06-2024_22:21:59,./image/16-06-2024_22:21:58.jpg,0,0
16-06-2024_22:22:01,./image/16-06-2024_22:22:00.jpg,0,0
16-06-2024_22:22:05,./image/16-06-2024_22:22:04.jpg,0,0
16-06-2024_22:22:07,./image/16-06-2024_22:22:06.jpg,0,0
16-06-2024_22:22:11,./image/16-06-2024_22:22:10.jpg,0,0
16-06-2024_22:22:13,./image/16-06-2024_22:22:12.jpg,0,0
16-06-2024_22:22:17,./image/16-06-2024_22:22:16.jpg,0,0
16-06-2024_22:22:19,./image/16-06-2024_22:22:18.jpg,0.7759722471237183,1
16-06-2024_22:22:23,./image/16-06-2024_22:22:22.jpg,0,0
16-06-2024_22:22:25,./image/16-06-2024_22:22:24.jpg,0,0
16-06-2024_22:22:29,./image/16-06-2024_22:22:28.jpg,0.694424569606781,1
16-06-2024_22:22:31,./image/16-06-2024_22:22:30.jpg,0,0
16-06-2024_22:22:35,./image/16-06-2024_22:22:34.jpg,0,0
16-06-2024_22:22:37,./image/16-06-2024_22:22:36.jpg,0,0
16-06-2024_22:22:41,./image/16-06-2024_22:22:40.jpg,0,0
16-06-2024_22:22:47,./image/16-06-2024_22:22:47.jpg,0,0
16-06-2024_22:22:49,./image/16-06-2024_22:22:49.jpg,0,0
16-06-2024_22:22:53,./image/16-06-2024_22:22:53.jpg,0,0
16-06-2024_22:22:55,./image/16-06-2024_22:22:55.jpg,0,0
16-06-2024_22:22:59,./image/16-06-2024_22:22:59.jpg,0,0
16-06-2024_22:23:02,./image/16-06-2024_22:23:01.jpg,0.8875609040260315,1
16-06-2024_22:23:06,./image/16-06-2024_22:23:05.jpg,0,0
16-06-2024_22:23:08,./image/16-06-2024_22:23:07.jpg,0,0
16-06-2024_22:23:12,./image/16-06-2024_22:23:11.jpg,0,0
16-06-2024_22:23:18,./image/16-06-2024_22:23:17.jpg,0,0
16-06-2024_22:23:20,./image/16-06-2024_22:23:19.jpg,0,0
16-06-2024_22:23:24,./image/16-06-2024_22:23:23.jpg,0,0
16-06-2024_22:23:26,./image/16-06-2024_22:23:25.jpg,0,0
16-06-2024_22:23:30,./image/16-06-2024_22:23:29.jpg,0,0
16-06-2024_22:23:32,./image/16-06-2024_22:23:31.jpg,0,0
16-06-2024_22:23:36,./image/16-06-2024_22:23:35.jpg,0,0
16-06-2024_22:23:38,./image/16-06-2024_22:23:37.jpg,0,0
16-06-2024_22:23:42,./image/16-06-2024_22:23:41.jpg,0,0
16-06-2024_22:23:44,./image/16-06-2024_22:23:43.jpg,0,0
16-06-2024_22:23:48,./image/16-06-2024_22:23:47.jpg,0,0
16-06-2024_22:23:50,./image/16-06-2024_22:23:49.jpg,0.8821381330490112,1
16-06-2024_22:23:54,./image/16-06-2024_22:23:53.jpg,0,0
16-06-2024_22:23:56,./image/16-06-2024_22:23:55.jpg,0,0
16-06-2024_22:24:00,./image/16-06-2024_22:24:00.jpg,0,0
16-06-2024_22:24:02,./image/16-06-2024_22:24:02.jpg,0,0
16-06-2024_22:24:08,./image/16-06-2024_22:24:08.jpg,0.45400261878967285,1
16-06-2024_22:24:18,./image/16-06-2024_22:24:18.jpg,0,0
16-06-2024_22:24:21,./image/16-06-2024_22:24:20.jpg,0,0
16-06-2024_22:24:24,./image/16-06-2024_22:24:24.jpg,0,0
16-06-2024_22:24:27,./image/16-06-2024_22:24:26.jpg,0,0
16-06-2024_22:24:30,./image/16-06-2024_22:24:30.jpg,0,0
16-06-2024_22:24:33,./image/16-06-2024_22:24:32.jpg,0,0
16-06-2024_22:24:37,./image/16-06-2024_22:24:36.jpg,0,0
16-06-2024_22:24:39,./image/16-06-2024_22:24:38.jpg,0,0
16-06-2024_22:24:43,./image/16-06-2024_22:24:42.jpg,0,0
16-06-2024_22:24:49,./image/16-06-2024_22:24:48.jpg,0.666609525680542,1
16-06-2024_22:24:51,./image/16-06-2024_22:24:50.jpg,0,0
16-06-2024_22:24:57,./image/16-06-2024_22:24:56.jpg,0,0
16-06-2024_22:25:03,./image/16-06-2024_22:25:02.jpg,0.9122911095619202,1
16-06-2024_22:25:09,./image/16-06-2024_22:25:08.jpg,0.9177260398864746,1
16-06-2024_22:25:15,./image/16-06-2024_22:25:14.jpg,0.9267065525054932,1
16-06-2024_22:25:21,./image/16-06-2024_22:25:20.jpg,0,0
16-06-2024_22:25:25,./image/16-06-2024_22:25:24.jpg,0,0
16-06-2024_22:25:27,./image/16-06-2024_22:25:27.jpg,0,0
16-06-2024_22:25:31,./image/16-06-2024_22:25:30.jpg,0,0
16-06-2024_22:25:33,./image/16-06-2024_22:25:33.jpg,0,0
16-06-2024_22:25:37,./image/16-06-2024_22:25:36.jpg,0,0
16-06-2024_22:25:40,./image/16-06-2024_22:25:39.jpg,0.8964646458625793,1
16-06-2024_22:25:43,./image/16-06-2024_22:25:42.jpg,0.5200369954109192,1
16-06-2024_22:25:46,./image/16-06-2024_22:25:45.jpg,0.924264132976532,1
16-06-2024_22:25:49,./image/16-06-2024_22:25:48.jpg,0,0
16-06-2024_22:25:52,./image/16-06-2024_22:25:51.jpg,0,0
16-06-2024_22:25:55,./image/16-06-2024_22:25:55.jpg,0,0
16-06-2024_22:25:58,./image/16-06-2024_22:25:57.jpg,0,0
16-06-2024_22:26:01,./image/16-06-2024_22:26:01.jpg,0,0
16-06-2024_22:26:04,./image/16-06-2024_22:26:03.jpg,0.6326502412557602,2
16-06-2024_22:26:08,./image/16-06-2024_22:26:07.jpg,0,0
16-06-2024_22:26:10,./image/16-06-2024_22:26:09.jpg,0.9292663931846619,1
16-06-2024_22:26:14,./image/16-06-2024_22:26:13.jpg,0,0
16-06-2024_22:26:16,./image/16-06-2024_22:26:15.jpg,0.7311133146286011,2
16-06-2024_22:26:20,./image/16-06-2024_22:26:19.jpg,0,0
16-06-2024_22:26:22,./image/16-06-2024_22:26:21.jpg,0,0
16-06-2024_22:26:26,./image/16-06-2024_22:26:25.jpg,0,0
16-06-2024_22:26:28,./image/16-06-2024_22:26:27.jpg,0,0
16-06-2024_22:26:32,./image/16-06-2024_22:26:31.jpg,0,0
16-06-2024_22:26:34,./image/16-06-2024_22:26:34.jpg,0.932978093624115,1
16-06-2024_22:26:38,./image/16-06-2024_22:26:37.jpg,0,0
16-06-2024_22:26:40,./image/16-06-2024_22:26:40.jpg,0.8988044857978821,1
16-06-2024_22:26:44,./image/16-06-2024_22:26:43.jpg,0,0
16-06-2024_22:26:47,./image/16-06-2024_22:26:46.jpg,0,0
16-06-2024_22:26:50,./image/16-06-2024_22:26:49.jpg,0,0
16-06-2024_22:26:52,./image/16-06-2024_22:26:52.jpg,0,0
16-06-2024_22:26:56,./image/16-06-2024_22:26:55.jpg,0,0
16-06-2024_22:26:59,./image/16-06-2024_22:26:58.jpg,0.9083026051521301,1
16-06-2024_22:27:02,./image/16-06-2024_22:27:01.jpg,0,0
16-06-2024_22:27:05,./image/16-06-2024_22:27:04.jpg,0.7188465595245361,1
16-06-2024_22:27:09,./image/16-06-2024_22:27:08.jpg,0,0
16-06-2024_22:27:11,./image/16-06-2024_22:27:10.jpg,0,0
16-06-2024_22:27:14,./image/16-06-2024_22:27:14.jpg,0,0
16-06-2024_22:27:17,./image/16-06-2024_22:27:16.jpg,0,0
16-06-2024_22:27:20,./image/16-06-2024_22:27:20.jpg,0,0
16-06-2024_22:27:23,./image/16-06-2024_22:27:22.jpg,0.7476743459701538,1
16-06-2024_22:27:27,./image/16-06-2024_22:27:26.jpg,0,0
16-06-2024_22:27:29,./image/16-06-2024_22:27:28.jpg,0,0
16-06-2024_22:27:33,./image/16-06-2024_22:27:32.jpg,0,0
16-06-2024_22:27:35,./image/16-06-2024_22:27:34.jpg,0,0
16-06-2024_22:27:39,./image/16-06-2024_22:27:38.jpg,0,0
16-06-2024_22:27:41,./image/16-06-2024_22:27:40.jpg,0.7069313824176788,2
16-06-2024_22:27:45,./image/16-06-2024_22:27:44.jpg,0,0
16-06-2024_22:27:47,./image/16-06-2024_22:27:47.jpg,0,0
16-06-2024_22:27:51,./image/16-06-2024_22:27:50.jpg,0,0
16-06-2024_22:27:53,./image/16-06-2024_22:27:53.jpg,0,0
16-06-2024_22:27:57,./image/16-06-2024_22:27:56.jpg,0,0
16-06-2024_22:27:59,./image/16-06-2024_22:27:59.jpg,0,0
16-06-2024_22:28:03,./image/16-06-2024_22:28:02.jpg,0,0
16-06-2024_22:28:06,./image/16-06-2024_22:28:05.jpg,0.9029625654220581,1
16-06-2024_22:28:09,./image/16-06-2024_22:28:08.jpg,0,0
16-06-2024_22:28:12,./image/16-06-2024_22:28:11.jpg,0,0
16-06-2024_22:28:15,./image/16-06-2024_22:28:14.jpg,0,0
16-06-2024_22:28:18,./image/16-06-2024_22:28:17.jpg,0,0
16-06-2024_22:28:21,./image/16-06-2024_22:28:21.jpg,0,0
16-06-2024_22:28:27,./image/16-06-2024_22:28:27.jpg,0,0
16-06-2024_22:28:30,./image/16-06-2024_22:28:29.jpg,0,0
16-06-2024_22:28:33,./image/16-06-2024_22:28:33.jpg,0,0
16-06-2024_22:28:36,./image/16-06-2024_22:28:35.jpg,0.9148434400558472,1
16-06-2024_22:28:40,./image/16-06-2024_22:28:39.jpg,0,0
16-06-2024_22:28:42,./image/16-06-2024_22:28:41.jpg,0.6097043752670288,1
16-06-2024_22:28:46,./image/16-06-2024_22:28:45.jpg,0,0
16-06-2024_22:28:48,./image/16-06-2024_22:28:47.jpg,0,0
16-06-2024_22:28:52,./image/16-06-2024_22:28:51.jpg,0,0
16-06-2024_22:28:54,./image/16-06-2024_22:28:53.jpg,0,0
16-06-2024_22:28:58,./image/16-06-2024_22:28:57.jpg,0,0
16-06-2024_22:29:00,./image/16-06-2024_22:29:00.jpg,0,0
16-06-2024_22:29:04,./image/16-06-2024_22:29:03.jpg,0,0
16-06-2024_22:29:06,./image/16-06-2024_22:29:06.jpg,0,0
16-06-2024_22:29:10,./image/16-06-2024_22:29:09.jpg,0,0
16-06-2024_22:29:12,./image/16-06-2024_22:29:12.jpg,0,0
16-06-2024_22:29:16,./image/16-06-2024_22:29:15.jpg,0,0
16-06-2024_22:29:18,./image/16-06-2024_22:29:18.jpg,0,0
16-06-2024_22:29:22,./image/16-06-2024_22:29:21.jpg,0,0
16-06-2024_22:29:25,./image/16-06-2024_22:29:24.jpg,0,0
16-06-2024_22:29:28,./image/16-06-2024_22:29:27.jpg,0,0
16-06-2024_22:29:31,./image/16-06-2024_22:29:30.jpg,0,0
16-06-2024_22:29:37,./image/16-06-2024_22:29:36.jpg,0.5612965971231461,2
16-06-2024_22:29:43,./image/16-06-2024_22:29:42.jpg,0.8377808332443237,1
16-06-2024_22:29:49,./image/16-06-2024_22:29:48.jpg,0,0
16-06-2024_22:29:52,./image/16-06-2024_22:29:52.jpg,0.8127867877483368,2
16-06-2024_22:29:55,./image/16-06-2024_22:29:54.jpg,0,0
16-06-2024_22:29:58,./image/16-06-2024_22:29:58.jpg,0.7783782184123993,2
16-06-2024_22:30:01,./image/16-06-2024_22:30:00.jpg,0.7978817224502563,2
16-06-2024_22:30:04,./image/16-06-2024_22:30:04.jpg,0,0
16-06-2024_22:30:07,./image/16-06-2024_22:30:06.jpg,0,0
16-06-2024_22:30:11,./image/16-06-2024_22:30:10.jpg,0,0
16-06-2024_22:30:17,./image/16-06-2024_22:30:16.jpg,0,0
16-06-2024_22:30:19,./image/16-06-2024_22:30:19.jpg,0,0
16-06-2024_22:30:23,./image/16-06-2024_22:30:22.jpg,0,0
16-06-2024_22:30:25,./image/16-06-2024_22:30:25.jpg,0.8653710782527924,2
16-06-2024_22:30:29,./image/16-06-2024_22:30:28.jpg,0,0
16-06-2024_22:30:31,./image/16-06-2024_22:30:31.jpg,0,0
16-06-2024_22:30:35,./image/16-06-2024_22:30:34.jpg,0,0
16-06-2024_22:30:37,./image/16-06-2024_22:30:37.jpg,0,0
16-06-2024_22:30:41,./image/16-06-2024_22:30:40.jpg,0,0
16-06-2024_22:30:44,./image/16-06-2024_22:30:43.jpg,0,0
16-06-2024_22:30:47,./image/16-06-2024_22:30:46.jpg,0,0
16-06-2024_22:30:50,./image/16-06-2024_22:30:49.jpg,0.6791909436384836,3
16-06-2024_22:30:53,./image/16-06-2024_22:30:52.jpg,0,0
16-06-2024_22:30:56,./image/16-06-2024_22:30:55.jpg,0,0
16-06-2024_22:30:59,./image/16-06-2024_22:30:58.jpg,0,0
16-06-2024_22:31:02,./image/16-06-2024_22:31:01.jpg,0,0
16-06-2024_22:31:05,./image/16-06-2024_22:31:05.jpg,0,0
16-06-2024_22:31:08,./image/16-06-2024_22:31:07.jpg,0.7403493821620941,2
16-06-2024_22:31:11,./image/16-06-2024_22:31:11.jpg,0.8385758697986603,2
16-06-2024_22:31:14,./image/16-06-2024_22:31:13.jpg,0,0
16-06-2024_22:31:17,./image/16-06-2024_22:31:17.jpg,0,0
16-06-2024_22:31:20,./image/16-06-2024_22:31:19.jpg,0,0
16-06-2024_22:31:24,./image/16-06-2024_22:31:23.jpg,0,0
16-06-2024_22:31:26,./image/16-06-2024_22:31:25.jpg,0.7551908791065216,2
16-06-2024_22:31:30,./image/16-06-2024_22:31:29.jpg,0,0
16-06-2024_22:31:32,./image/16-06-2024_22:31:32.jpg,0.7582130432128906,2
16-06-2024_22:31:36,./image/16-06-2024_22:31:35.jpg,0.5572097897529602,1
16-06-2024_22:31:42,./image/16-06-2024_22:31:41.jpg,0,0
16-06-2024_22:31:44,./image/16-06-2024_22:31:44.jpg,0.5597646832466125,1
16-06-2024_22:31:48,./image/16-06-2024_22:31:47.jpg,0,0
16-06-2024_22:31:51,./image/16-06-2024_22:31:50.jpg,0,0
16-06-2024_22:31:54,./image/16-06-2024_22:31:53.jpg,0.6060567498207092,1
16-06-2024_22:31:57,./image/16-06-2024_22:31:56.jpg,0,0
16-06-2024_22:32:00,./image/16-06-2024_22:31:59.jpg,0.8187606334686279,2
16-06-2024_22:32:03,./image/16-06-2024_22:32:02.jpg,0,0
16-06-2024_22:32:06,./image/16-06-2024_22:32:05.jpg,0,0
16-06-2024_22:32:09,./image/16-06-2024_22:32:08.jpg,0.7611756324768066,2
16-06-2024_22:32:12,./image/16-06-2024_22:32:11.jpg,0,0
16-06-2024_22:32:15,./image/16-06-2024_22:32:14.jpg,0.9172821640968323,1
16-06-2024_22:32:18,./image/16-06-2024_22:32:17.jpg,0,0
16-06-2024_22:32:21,./image/16-06-2024_22:32:20.jpg,0,0
16-06-2024_22:32:24,./image/16-06-2024_22:32:24.jpg,0,0
16-06-2024_22:32:27,./image/16-06-2024_22:32:26.jpg,0,0
16-06-2024_22:32:30,./image/16-06-2024_22:32:30.jpg,0,0
16-06-2024_22:32:33,./image/16-06-2024_22:32:32.jpg,0,0
16-06-2024_22:32:36,./image/16-06-2024_22:32:36.jpg,0,0
16-06-2024_22:32:39,./image/16-06-2024_22:32:38.jpg,0,0
16-06-2024_22:32:43,./image/16-06-2024_22:32:42.jpg,0,0
16-06-2024_22:32:51,./image/16-06-2024_22:32:50.jpg,0,0
16-06-2024_22:32:57,./image/16-06-2024_22:32:56.jpg,0,0
16-06-2024_22:33:01,./image/16-06-2024_22:33:00.jpg,0,0
16-06-2024_22:33:03,./image/16-06-2024_22:33:03.jpg,0,0
16-06-2024_22:33:07,./image/16-06-2024_22:33:06.jpg,0,0
16-06-2024_22:33:09,./image/16-06-2024_22:33:09.jpg,0,0
16-06-2024_22:33:15,./image/16-06-2024_22:33:15.jpg,0,0
16-06-2024_22:33:19,./image/16-06-2024_22:33:18.jpg,0,0
16-06-2024_22:33:22,./image/16-06-2024_22:33:21.jpg,0.4805768132209778,1
16-06-2024_22:33:25,./image/16-06-2024_22:33:24.jpg,0,0
16-06-2024_22:33:28,./image/16-06-2024_22:33:27.jpg,0,0
16-06-2024_22:33:31,./image/16-06-2024_22:33:30.jpg,0,0
16-06-2024_22:33:34,./image/16-06-2024_22:33:33.jpg,0,0
16-06-2024_22:33:37,./image/16-06-2024_22:33:36.jpg,0,0
16-06-2024_22:33:40,./image/16-06-2024_22:33:39.jpg,0,0
16-06-2024_22:33:43,./image/16-06-2024_22:33:42.jpg,0,0
16-06-2024_22:33:46,./image/16-06-2024_22:33:45.jpg,0,0
16-06-2024_22:33:49,./image/16-06-2024_22:33:48.jpg,0,0
16-06-2024_22:33:52,./image/16-06-2024_22:33:51.jpg,0,0
16-06-2024_22:33:55,./image/16-06-2024_22:33:55.jpg,0,0
16-06-2024_22:33:58,./image/16-06-2024_22:33:57.jpg,0,0
16-06-2024_22:34:01,./image/16-06-2024_22:34:01.jpg,0,0
16-06-2024_22:34:04,./image/16-06-2024_22:34:03.jpg,0,0
16-06-2024_22:34:07,./image/16-06-2024_22:34:07.jpg,0,0
16-06-2024_22:34:10,./image/16-06-2024_22:34:09.jpg,0,0
16-06-2024_22:34:13,./image/16-06-2024_22:34:13.jpg,0,0
16-06-2024_22:34:17,./image/16-06-2024_22:34:16.jpg,0,0
16-06-2024_22:34:20,./image/16-06-2024_22:34:19.jpg,0,0
16-06-2024_22:34:23,./image/16-06-2024_22:34:22.jpg,0,0
16-06-2024_22:34:26,./image/16-06-2024_22:34:25.jpg,0,0
16-06-2024_22:34:28,./image/16-06-2024_22:34:28.jpg,0,0
16-06-2024_22:34:32,./image/16-06-2024_22:34:31.jpg,0,0
16-06-2024_22:34:35,./image/16-06-2024_22:34:34.jpg,0,0
16-06-2024_22:34:38,./image/16-06-2024_22:34:37.jpg,0,0
16-06-2024_22:34:41,./image/16-06-2024_22:34:40.jpg,0.8916357159614563,1
16-06-2024_22:34:44,./image/16-06-2024_22:34:43.jpg,0,0
16-06-2024_22:34:47,./image/16-06-2024_22:34:46.jpg,0,0
16-06-2024_22:34:50,./image/16-06-2024_22:34:49.jpg,0,0
16-06-2024_22:34:53,./image/16-06-2024_22:34:52.jpg,0,0
16-06-2024_22:34:56,./image/16-06-2024_22:34:55.jpg,0,0
16-06-2024_22:34:59,./image/16-06-2024_22:34:58.jpg,0.7933460474014282,1
16-06-2024_22:35:02,./image/16-06-2024_22:35:01.jpg,0,0
16-06-2024_22:35:05,./image/16-06-2024_22:35:04.jpg,0,0
16-06-2024_22:35:08,./image/16-06-2024_22:35:08.jpg,0,0
16-06-2024_22:35:11,./image/16-06-2024_22:35:10.jpg,0,0
16-06-2024_22:35:14,./image/16-06-2024_22:35:14.jpg,0.9398174285888672,1
16-06-2024_22:35:17,./image/16-06-2024_22:35:16.jpg,0,0
16-06-2024_22:35:20,./image/16-06-2024_22:35:20.jpg,0.9386179447174072,1
16-06-2024_22:35:23,./image/16-06-2024_22:35:22.jpg,0.9137725234031677,1
16-06-2024_22:35:27,./image/16-06-2024_22:35:26.jpg,0,0
16-06-2024_22:35:29,./image/16-06-2024_22:35:29.jpg,0,0
16-06-2024_22:35:33,./image/16-06-2024_22:35:32.jpg,0,0
16-06-2024_22:35:35,./image/16-06-2024_22:35:35.jpg,0,0
16-06-2024_22:35:39,./image/16-06-2024_22:35:38.jpg,0,0
16-06-2024_22:35:41,./image/16-06-2024_22:35:41.jpg,0,0
16-06-2024_22:35:45,./image/16-06-2024_22:35:44.jpg,0,0
16-06-2024_22:35:47,./image/16-06-2024_22:35:47.jpg,0,0
16-06-2024_22:35:51,./image/16-06-2024_22:35:50.jpg,0.45603230595588684,1
16-06-2024_22:35:54,./image/16-06-2024_22:35:53.jpg,0,0
16-06-2024_22:35:57,./image/16-06-2024_22:35:56.jpg,0,0
